,speaker,text,role,date,title
111,#syn,"Я бы жизнь свою, я бы тысячи жизней отдал за то, чтоб сведать, кто эта керовая дама.   Вы краснеете, вы бледнеете. Конечно, это...",children,1765/1769,fonvizin-brigadir
112,#sovetnitsa,"Ах, как несносно признаваться в своей пассии!",parent,1765/1769,fonvizin-brigadir
113,#syn,Так это вы...,children,1765/1769,fonvizin-brigadir
114,#sovetnitsa,"Я, я сама.",parent,1765/1769,fonvizin-brigadir
115,#syn,"А кто этот преблагополучный трефовый король, который возмог пронзить сердце коровой   дамы?",children,1765/1769,fonvizin-brigadir
116,#sovetnitsa,"Ты хочешь, чтоб я все вдруг тебе сказала.",parent,1765/1769,fonvizin-brigadir
117,#syn,"Так, madame, так. Я этого хочу, и ежели не я тот преблагополучный трефовый король,   так пламень мой к вам худо награжден.",children,1765/1769,fonvizin-brigadir
118,#sovetnitsa,Как! И ты ко мне пылаешь?,parent,1765/1769,fonvizin-brigadir
119,#syn,Ты керовая дама!,children,1765/1769,fonvizin-brigadir
120,#sovetnitsa,Ты трефовый король!,parent,1765/1769,fonvizin-brigadir
121,#syn,О счастье! О bonheur!,children,1765/1769,fonvizin-brigadir
122,#sovetnitsa,"Может быть, ты, душа моя, и не ведаешь того, что невеста твоя влюблена в Добролюбова   и что он сам в нее влюблен смертно.",parent,1765/1769,fonvizin-brigadir
123,#syn,"St... St... Они идут. Ежели это правда, oh, que nous sommes heureux! Нам надобно   непременно оставить их в покое, чтоб они со временем в покое нас оставили.",children,1765/1769,fonvizin-brigadir
124,#sofja,"Вы изволили здесь остаться одни, матушка; я нарочно пришла к вам для того, чтоб вам   одним не было скучно.",children,1765/1769,fonvizin-brigadir
125,#sovetnitsa,Нам очень здесь нескучно. Мы загадывали в карты.,parent,1765/1769,fonvizin-brigadir
126,#syn,"Мне кажется, mademoiselle, что вы как нарочно сюда, сведать о вашей свадьбе.",children,1765/1769,fonvizin-brigadir
127,#sofja,Что это значит?,children,1765/1769,fonvizin-brigadir
128,#sovetnitsa,"Мы загадывали о тебе, и если верить картам, которые, впрочем, никогда солгать не   могут, то брак твой не очень удачен.",parent,1765/1769,fonvizin-brigadir
129,#sofja,"Я это знаю и без карт, матушка.",children,1765/1769,fonvizin-brigadir
130,#syn,"Вы это знаете, на что ж вы рискуете?",children,1765/1769,fonvizin-brigadir
131,#sofja,"Тут никакого риску нет, а есть очевидная моя погибель, в которую ведут меня батюшка и   матушка.",children,1765/1769,fonvizin-brigadir
132,#sovetnitsa,"Пожалуй, сударыня, на меня вины не полагай. Ты сама знаешь, что я отроду того не   хотела, чего отец твой хочет.",parent,1765/1769,fonvizin-brigadir
133,#sovetnitsa,"Для меня нет ничего комоднее свободы. Я знаю, что все равно, иметь ли мужа или быть   связанной.",parent,1765/1769,fonvizin-brigadir
134,#syn,Да разве вы никогда отсюда вытти не намерены...,children,1765/1769,fonvizin-brigadir
135,#sovetnitsa,"Изволь, душа моя.",parent,1765/1769,fonvizin-brigadir
136,#sofja,"Это значит то, что мой жених ко мне нимало не ревнует.",children,1765/1769,fonvizin-brigadir
137,#sofja,"Это гораздо приметно. Мне кажется, что мы очень некстати к ним взошли.",children,1765/1769,fonvizin-brigadir
138,#sofja,"В рассуждении ее кокетства очень простительно, и она лучшего себе любовника найти,   конечно, не может; однако я жалею о батюшке.",children,1765/1769,fonvizin-brigadir
139,#sofja,"Нет. Этого я не думаю. Батюшка мой, конечно, и для того мачехе моей не изменит, чтоб   не прогневить бога.",children,1765/1769,fonvizin-brigadir
140,#sofja,"Ежели ж это правда, то кроме бригадирши, кажется мне, будто здесь влюблены все до   единого.",children,1765/1769,fonvizin-brigadir
141,#sofja,"Я тебя уверяла и теперь уверяю, что любовь моя к тебе кончится с жизнию моею. Я все   предпринять готова, лишь бы только быть твоей женою. Малый твой достаток меня не   устрашает. Я все на свете для тебя снести рада.",children,1765/1769,fonvizin-brigadir
142,#sofja,Мы долго заговорились. Нам надобно идти к ним для избежания подозрения.,children,1765/1769,fonvizin-brigadir
143,#sovetnik,"Поди сюда, Софьюшка. Мне о многом с тобою поговорить надобно.",parent,1765/1769,fonvizin-brigadir
144,#sofja,"О чем изволите, батюшка?",children,1765/1769,fonvizin-brigadir
145,#sovetnik,"Во-первых, о чем ты печалишься?",parent,1765/1769,fonvizin-brigadir
146,#sofja,"О том, батюшка, что ваша воля с моим желанием несогласна.",children,1765/1769,fonvizin-brigadir
147,#sovetnik,"Да разве дети могут желать того, чего не хотят родители? Ведаешь ли ты, что отец и   дети должны думать одинаково? Я не говорю о нынешних временах: ныне все пошло повое, а   в мое время, когда отец виноват бывал, тогда дерут сына, а когда сын виноват, тогда   отец за него отвечает; вот как в старину бывало.",parent,1765/1769,fonvizin-brigadir
148,#sofja,"Слава богу, что в наши времена этого нет.",children,1765/1769,fonvizin-brigadir
149,#sovetnik,"Тем хуже. Ныне кто виноват, тот и отвечай, а с иного что ты содрать изволишь? На что   и приказы заведены, ежели виноват только один виноватый. Бывало...",parent,1765/1769,fonvizin-brigadir
150,#sofja,"А правому, батюшка, для чего ж быть виноватым?",children,1765/1769,fonvizin-brigadir
151,#sovetnik,"Для того, что все грешны человецы. Я сам бывал судьею: виноватый, бывало, платит за   вину свою, а правый за свою правду; и так в мое время все довольны были: и судья, и   истец, и ответчик.",parent,1765/1769,fonvizin-brigadir
152,#sofja,"Позвольте мне, батюшка, усумниться; я думаю, что правый, конечно, оставался тогда   виноватым, когда он обвинен был.",children,1765/1769,fonvizin-brigadir
153,#sovetnik,"Пустое. Когда правый по приговору судейскому обвинен, тогда он уже стал не правый, а   виноватый; так ему нечего тут умничать. У нас указы потверже, нежели у челобитчиков.   Челобитчик толкует указ на один манер, то есть на свой, а наш брат, судья, для общей   пользы, манеров на двадцать один указ толковать может.",parent,1765/1769,fonvizin-brigadir
154,#sofja,"Чего ж, наконец, батюшка, вы от меня желаете?",children,1765/1769,fonvizin-brigadir
155,#sovetnik,"Того, чтобы ты мой указ, идти замуж, толковала не по нашему судейскому обычаю и шла   бы за того, за кого я тебе велю.",parent,1765/1769,fonvizin-brigadir
156,#sofja,"Я вам должна повиноваться; только представьте себе мое несчастие: я женою буду такого   дурака, который набит одними французскими глупостьми, который не имеет ко мне не   только любви, ни малейшего почтения.",children,1765/1769,fonvizin-brigadir
157,#sovetnik,"Да какого ты почтения от него изволишь? Мне кажется, ты его почитать должна, а не он   тебя. Он будет главою твоею, а не ты его головою. Ты, я вижу, девочка молодая и не   читывала священного писания.",parent,1765/1769,fonvizin-brigadir
158,#sofja,"По крайней мере, батюшка, будьте вы в том уверены, что он и вас почитать не   будет.",children,1765/1769,fonvizin-brigadir
159,#sovetnik,"Знаю, все знаю; однако твой жених имеет хорошее достоинство.",parent,1765/1769,fonvizin-brigadir
160,#sofja,"Какое, батюшка?",children,1765/1769,fonvizin-brigadir
161,#sovetnik,"Деревеньки у него изрядные. А если зять мой не станет рачить о своей экономии, то я   примусь за правление деревень его.",parent,1765/1769,fonvizin-brigadir
162,#sofja,"Я не думаю, чтоб будущий мой свекор захотел вас трудить присмотром за деревнями его   сына. Свекровь моя также хозяйничать охотница; впрочем, я ни чрез то, ни чрез другое   не выигрываю. Я привыкла быть свидетельницею доброй экономии.",children,1765/1769,fonvizin-brigadir
163,#sovetnik,"Тем лучше. Ты своего не растеряешь; а это разве малое тебе счастье, что ты иметь   будешь такую свекровь, которая, мне кажется, превосходит всякую тварь своими   добротами.",parent,1765/1769,fonvizin-brigadir
164,#sofja,"Я, по несчастию моему, их в ней приметить еще не могла.",children,1765/1769,fonvizin-brigadir
165,#sovetnik,"Это все-таки оттого же, что ты девочка молодая и не знаешь, в чем состоят прямые   добродетели. Ты не ведаешь, я вижу, ни своей свекрови, ни прямого пути к своему   спасению.",parent,1765/1769,fonvizin-brigadir
166,#sofja,"Я удивляюсь, батюшка, какое участие свекровь может иметь в пути моего спасения.",children,1765/1769,fonvizin-brigadir
167,#sovetnik,"А вот какое: вышед замуж, почитай свекровь свою; она будет тебе и мать, и друг, и   наставница. А ты ее первую по бозе угождай во всем быстропроницательным очам ее и   перенимай у нее все доброе. О таковом вашем согласии и люди на земле возвеселятся, и   ангели на небесах возрадуются.",parent,1765/1769,fonvizin-brigadir
168,#sofja,"Как, батюшка, неужели ангелам на небесах так много дела до моей свекрови, что они   тогда радоваться будут, ежели я ей угождать стану?",children,1765/1769,fonvizin-brigadir
169,#sovetnik,"Конечно, так. Или думаешь ты, что у господа в книге животных Акулина Тимофеевна не   написана?",parent,1765/1769,fonvizin-brigadir
170,#sofja,"Батюшка! Я не ведаю, есть ли в ней она.",children,1765/1769,fonvizin-brigadir
171,#sovetnik,"А я верую, что есть. Поди ж ты, друг мой, к гостям и как будто от себя выскажи ты   своей свекрови будущей, что я, я наставляю тебя угождать ей.",parent,1765/1769,fonvizin-brigadir
172,#sofja,"Позвольте мне вам доложить, батюшка, на что это? Не довольно ли того, если я угождать   ей буду без всякого высказывания?",children,1765/1769,fonvizin-brigadir
173,#sovetnik,"Я велю тебе ей высказывать, а не меня выспрашивать. Вот тебе мой ответ. Пошла!",parent,1765/1769,fonvizin-brigadir
174,#sovetnik,"Она не дура, однако со всем ее умом догадаться не может, что я привязан к ее   свекрови, привязан очами, помышлениями и всеми моими чувствы. Не знаю, как объявить ей   о моем окаянстве. Вижу, что гублю я душу мою, желая соблазнить неблазную. О, грехов   моих тяжести! Да хотя бы и она согласилась на мое моление, что сотворит со мною   Игнатий Андреевич, который столько же хранит свою супругу, сколько я свою, хотя,   впрочем, и не проходило у нас сряду двух часов бессорно? Вот до чего доводит к чужой   жене любовь. Выдаю дочь мою против желания за ее сына, для того только, чтоб чаще   возмог я по родству видеться с возлюбленною сватьею. В ней нахожу я нечто отменно   разумное, которое другие приметить в ней не могут. Я не говорю о ее муже. Он хотя и   всегда слыл мужиком разумным, однако военный человек, а притом и кавалерист, не   столько иногда любит жену свою, сколько свою лошадь... А! да вот она и идет.",parent,1765/1769,fonvizin-brigadir
175,#sovetnik,Ох!,parent,1765/1769,fonvizin-brigadir
176,#brigadirsha,"О чем ты, мой батюшка, вздыхаешь?",parent,1765/1769,fonvizin-brigadir
177,#sovetnik,О своем окаянстве.,parent,1765/1769,fonvizin-brigadir
178,#brigadirsha,"Ты уже и так, мой батюшка, с поста и молитвы скоро на усопшего походить будешь, и   долго ли тебе изнурять свое тело?",parent,1765/1769,fonvizin-brigadir
179,#sovetnik,"Ох, моя матушка! Тело мое еще не изнурено. Дал бы бог, чтоб я довел его грешным моим   молением и пощением до того, чтоб избавилося оно от дьявольского искушения: не грешил   бы я тогда ни на небо, ни пред тобою.",parent,1765/1769,fonvizin-brigadir
180,#brigadirsha,"Передо мною? А чем ты, батюшка, грешишь предо мною?",parent,1765/1769,fonvizin-brigadir
181,#sovetnik,Оком и помышлением.,parent,1765/1769,fonvizin-brigadir
182,#brigadirsha,Да как это грешат оком?,parent,1765/1769,fonvizin-brigadir
183,#sovetnik,"Я грешу пред тобою, взирая на тебя оком...",parent,1765/1769,fonvizin-brigadir
184,#brigadirsha,Да я на тебя смотрю и обем. Неужели это грешно?,parent,1765/1769,fonvizin-brigadir
185,#sovetnik,"Так-то грешно для меня, что если хочу я избавиться вечныя муки на том свете, то   должен и на здешнем походить с одним глазом до последнего издыхания. Око мое меня   соблазняет, и мне исткнуть его необходимо до́лжно, для душевного спасения.",parent,1765/1769,fonvizin-brigadir
186,#brigadirsha,"Так ты и вправду, мои батюшка, глазок себе выколоть хочешь?",parent,1765/1769,fonvizin-brigadir
187,#sovetnik,"Когда все грешное мое тело заповедям супротивляется, так, конечно, и руки мои не   столь праведны, чтоб они один взялися исполнять писание; да я страшусь теплыя веры   твоего сожителя, страшусь, чтоб он, узрев грех мой, не совершил на мне заповеди   божией.",parent,1765/1769,fonvizin-brigadir
188,#brigadirsha,Да какой грех?,parent,1765/1769,fonvizin-brigadir
189,#brigadirsha,"Как не согрешить, батюшка! Един бог без греха.",parent,1765/1769,fonvizin-brigadir
190,#sovetnik,"Так, моя матушка. И ты сама теперь исповедуешь, что ты прнчастна греху сему.",parent,1765/1769,fonvizin-brigadir
191,#brigadirsha,"Я исповедуюся, батюшка, всегда в великий пост на первой. Да скажи мне, пожалуй, что   тебе до грехов моих нужды?",parent,1765/1769,fonvizin-brigadir
192,#sovetnik,"До грехов твоих мне такая же нужда, как и до спасения. Я хочу, чтоб твои грехи и мои   были один и те же и чтоб ничто не могло разрушити совокупления душ и телес наших.",parent,1765/1769,fonvizin-brigadir
193,#brigadirsha,"А что это, батюшка, совокупление? Я церковного-то языка столько же мало смышлю, как и   французского. Вить кого как господь миловать захочет. Иному откроет он и французскую,   и немецкую, и всякую грамоту, а я, грешная, и по-русски-то худо смышлю. Вот с тобою не   теперь уже говорю, а больше половины речей твоих не разумею. Иванушку и твою   сожительницу почти головою не разумею. (Коли чью я речь больше всех разберу, так это   своего Игнатья Андреевича. Все слова выговаривает он так чисто, так речисто, как   попугай... Да видал ли ты, мой батюшка, попугаев?",parent,1765/1769,fonvizin-brigadir
194,#sovetnik,"Не о птицах предлежит нам дело, дело идет о разумной твари. Неужели ты, матушка, не   понимаешь моего хотения?",parent,1765/1769,fonvizin-brigadir
195,#brigadirsha,"Не понимаю, мой батюшка. Да чего ты хочешь?",parent,1765/1769,fonvizin-brigadir
196,#sovetnik,Могу ли я просить...,parent,1765/1769,fonvizin-brigadir
197,#brigadirsha,"Да чего ты у меня просить хочешь? Если только, мой батюшка, не денег, то я всем   ссудить тебя могу. Ты знаешь, каковы ныне деньги: ими никто даром не ссужает, а для   них ни в чем не отказывают.",parent,1765/1769,fonvizin-brigadir
198,#syn,Bravissimo! Bravissimo!,children,1765/1769,fonvizin-brigadir
199,#brigadirsha,"Что ты, Иванушка, так прыгаешь? Мы говорили о деле. Ты помешал Артамону Власьичу: он   не знаю чего-то у меня просить хотел.",parent,1765/1769,fonvizin-brigadir
200,#syn,"Да он, матушка, делает тебе déclaration en forme.",children,1765/1769,fonvizin-brigadir
201,#brigadirsha,"Иванушка! Вытолкуй ты мне лучше, что ты теперь сказал?",parent,1765/1769,fonvizin-brigadir
202,#syn,"Матушка, он с тобою амурится! Разумеешь ли ты хотя это?",children,1765/1769,fonvizin-brigadir
203,#brigadirsha,"Он амурится! И, мой батюшка, что у тебя же на уме!",parent,1765/1769,fonvizin-brigadir
204,#syn,"Черт меня возьми, ежели это не правда.",children,1765/1769,fonvizin-brigadir
205,#brigadirsha,"Перекрестись. Какой божбой ты божишься, опомнись! Вить чертом не шутят. Сложи ручку,   Иванушка, да перекрестись хорошенько.",parent,1765/1769,fonvizin-brigadir
206,#syn,"Матушка, я вижу, ты этому не веришь. Да на что он становился на колени?",children,1765/1769,fonvizin-brigadir
207,#brigadirsha,"Я почем знаю, Иванушка. Неужели это для амуру? Ах, он проклятый сын! Да что он это   вздумал?",parent,1765/1769,fonvizin-brigadir
208,#syn,"Madame, я теперь был свидетелем пресмешныя сцены. J'ai pensé crever de rire. Твой муж   объявил любовь свою моей матушке! Ха-ха-ха-ха!",children,1765/1769,fonvizin-brigadir
209,#brigadirsha,"Ах он, собака! Да что он и вправду затеял? Разве у меня бог язык отнял? Я теперь же   все расскажу Игнатью Андреичу. Пускай-ка он ему лоб раскроит по-свойски. Что он это   вздумал? Вить я бригадирша! Нет, он плут! Не думай того, чтоб он нашел на дуру!.. Мне,   слава богу, ума не занимать! Я тотчас пойду...",parent,1765/1769,fonvizin-brigadir
210,#syn,"Матушка, постой, постой...",children,1765/1769,fonvizin-brigadir
211,#sovetnitsa,"Постой, сударыня!",parent,1765/1769,fonvizin-brigadir
212,#syn,"Да разве ты, матушка, не приметила, что я шутил?",children,1765/1769,fonvizin-brigadir
213,#brigadirsha,"Какая шутка! Вить я слышала, как ты божился.",parent,1765/1769,fonvizin-brigadir
214,#sovetnitsa,"Он, сударыня, конечно, шутил.",parent,1765/1769,fonvizin-brigadir
215,#syn,"Черт меня возьми, ежели это была не шутка!",children,1765/1769,fonvizin-brigadir
216,#brigadirsha,"Как, ты и теперь так же, батюшка! Что за дьявольщина! Да чему же верить?",parent,1765/1769,fonvizin-brigadir
217,#sovetnitsa,"Как, сударыня! Вы не можете шутки отделить от сурьезного?",parent,1765/1769,fonvizin-brigadir
218,#brigadirsha,"Да нельзя, мать моя: вить он так божится, что мой язык этого и выговорить не   поворотится.",parent,1765/1769,fonvizin-brigadir
219,#sovetnitsa,"Да он, конечно, в шутку и побожился.",parent,1765/1769,fonvizin-brigadir
220,#syn,"Конечно, в шутку. Я знавал в Париже, да и здесь, превеликое множество разумных людей,   et même fort honnêtes gens, которые божбу ни во что ставят.",children,1765/1769,fonvizin-brigadir
221,#brigadirsha,"Так ты и заправду, Иванушка, шутил?",parent,1765/1769,fonvizin-brigadir
222,#syn,"Хотите ли вы, чтоб я еще вам побожился?",children,1765/1769,fonvizin-brigadir
223,#brigadirsha,"Да ты, может быть, опять шутить станешь! То-то, ради бога, не введи ты меня в   дуры.",parent,1765/1769,fonvizin-brigadir
224,#sovetnitsa,"Кстати ли, радость моя! Будь спокойна. Я знаю своего мужа; ежели б это была правда, я   сама капабельна взбеситься.",parent,1765/1769,fonvizin-brigadir
225,#sovetnitsa,"Ты было все дело испортил. Ну ежели бы матушка твоя нажаловалася отцу твоему, вить бы   он взбесился и ту минуту увез отсюда и тебя с нею.",parent,1765/1769,fonvizin-brigadir
226,#syn,"Madame! Ты меня в этом простить можешь. Признаюсь, что мне этурдери свойственно; а   инако худо подражал бы я французам.",children,1765/1769,fonvizin-brigadir
227,#sovetnitsa,"Мы должны, душа моя, о том молчать, и нескромность твою я ничем бы не могла   экскюзовать, если б осторожность не смешна была в молодом человеке, а особливо в том,   который был в Париже.",parent,1765/1769,fonvizin-brigadir
228,#syn,"О, vous avez raison! Осторожность, постоянство, терпеливость похвальны были тогда,   когда люди не знали, как должно жить в свете; а мы, которые знаем, что это такое, que   de vivre dans le grand monde, мы, конечно, были бы с постоянством очень смешны в   глазах всех таких же разумных людей, как мы.",children,1765/1769,fonvizin-brigadir
229,#sovetnitsa,"Вот прямые правила жизни, душа моя. Я не была в Париже, однако чувствует сердце мое,   что ты говоришь самую истину. Сердце человеческое есть всегда сердце, и в Париже и в   России: оно обмануть не может.",parent,1765/1769,fonvizin-brigadir
230,#syn,"Madame, ты меня восхищаешь; ты, я вижу, такое же тонкое понятно имеешь о сердце, как   я о разуме. Mon dieu! Как судьбина милосердна! Она старается соединить людей одного   ума, одного вкуса, одного нрава; мы созданы друг для друга.",children,1765/1769,fonvizin-brigadir
231,#sovetnitsa,"Без сумнения, мы рождены под одною кометою.",parent,1765/1769,fonvizin-brigadir
232,#syn,"Все несчастие мое состоит в том только, что ты русская.",children,1765/1769,fonvizin-brigadir
233,#sovetnitsa,"Это, ангел мой, конечно, для меня ужасная погибель.",parent,1765/1769,fonvizin-brigadir
234,#syn,"Это такой défaut, которого ничем загладить уже нельзя.",children,1765/1769,fonvizin-brigadir
235,#sovetnitsa,Что ж мне делать?,parent,1765/1769,fonvizin-brigadir
236,#syn,"Дай мне в себе волю. Я не намерен в России умереть. Я сыщу occasion favorable увезти   тебя в Париж. Тамо остатки дней наших, les restes de nos jours, будем иметь утешение   проводить с французами; тамо увидишь ты, что есть между прочими и такие люди, с   которыми я могу иметь société.",children,1765/1769,fonvizin-brigadir
237,#sovetnitsa,"Верно, душа моя! Только, я думаю, отец твой не согласится отпустить тебя в другой раз   во Францию.",parent,1765/1769,fonvizin-brigadir
238,#syn,"А я думаю, что и его увезу туда с собою. Просвещаться никогда не поздно; а я за то   порукою, что он, съездя в Париж, по крайней мере хотя сколько-нибудь на человека   походить будет.",children,1765/1769,fonvizin-brigadir
239,#sovetnitsa,"Не то на уме у отца твоего. Я очень уверена, что он нашу деревню предпочтет и раю и   Парижу. Словом, он мне делает свой кур.",parent,1765/1769,fonvizin-brigadir
240,#syn,Как? Он мой риваль?,children,1765/1769,fonvizin-brigadir
241,#sovetnitsa,"Я примечаю, что он смертно влюблен в меня.",parent,1765/1769,fonvizin-brigadir
242,#syn,"Да знает ли он право честных людей? Да ведает ли он, что за это дерутся?",children,1765/1769,fonvizin-brigadir
243,#sovetnitsa,"Как, душа моя, ты и с отцом подраться хочешь?",parent,1765/1769,fonvizin-brigadir
244,#syn,"Et pourquoi non? Я читал в прекрасной книге, как бишь ее зовут... le nom m'est   échappé, да... в книге «Les sottises du temps», что один сын в Париже вызывал отца   своего на дуэль... а я, или я скот, чтоб не последовать тому, что хотя один раз   случилося в Париже?",children,1765/1769,fonvizin-brigadir
245,#sovetnitsa,Твой отец очень смешон... такие дураки... Ах! как он легок на помине-то... вот он и   идет.,parent,1765/1769,fonvizin-brigadir
246,#brigadir,"Я уж начал здесь хозяйничать. Пришел вас звать к столу. Да что ты, матушка,   разговорилась с моим повесою? А ты что здесь делаешь? Ты должен быть с своею   невестою.",parent,1765/1769,fonvizin-brigadir
247,#syn,"Батюшка, я здесь быть хочу.",children,1765/1769,fonvizin-brigadir
248,#brigadir,Да я не хочу.,parent,1765/1769,fonvizin-brigadir
249,#sovetnitsa,"Да вам, сударь, какое до того дело?",parent,1765/1769,fonvizin-brigadir
250,#brigadir,"Мне не хочется, матушка, чтоб он тебе болтаньем своим наскучил. Я лучше бы хотел сам   с тобою поговорить о деле.",parent,1765/1769,fonvizin-brigadir
251,#sovetnitsa,"Говорите, что вам угодно.",parent,1765/1769,fonvizin-brigadir
252,#brigadir,"Мне угодно, чтоб сын мой был от вас подале: он вам наскучит.",parent,1765/1769,fonvizin-brigadir
253,#sovetnitsa,"Нет, сударь, мы очень весело без вас время проводили.",parent,1765/1769,fonvizin-brigadir
254,#brigadir,"Добро, Иван! Будет то время, что ты и не так кобениться станешь.",parent,1765/1769,fonvizin-brigadir
255,#brigadir,"Слушай, Иван. Я редко смолоду краснелся, однако теперь от тебя, при старости, сгорел   было.",parent,1765/1769,fonvizin-brigadir
256,#syn,"Mon cher père! Или сносно мне слышать, что хотят женить меня на русской?",children,1765/1769,fonvizin-brigadir
257,#brigadir,"Да ты что за француз? Мне кажется, ты на Руси родился.",parent,1765/1769,fonvizin-brigadir
258,#syn,"Тело мое родилося в России, это правда; однако дух мой принадлежал короне   французской.",children,1765/1769,fonvizin-brigadir
259,#brigadir,"Однако ты все-таки России больше обязан, нежели Франции. Вить в теле твоем гораздо   больше связи, нежели в уме.",parent,1765/1769,fonvizin-brigadir
260,#syn,"Вот, батюшка, теперь вы уже и льстить мне начинаете, когда увидели, что строгость вам   не удалася.",children,1765/1769,fonvizin-brigadir
261,#brigadir,"Ну, не прямой ли ты болван? Я тебя назвал дураком, а ты думаешь, что я льщу тебе:   эдакой осел!",parent,1765/1769,fonvizin-brigadir
262,#brigadir,"Дурачина, дурачина! Что ты ни скажешь, так все врешь, как лошадь. Ну кстати ли отцу с   сыном считаться в дворянстве? Да хотя бы ты мне и чужой был, так тебе забывать того по   крайней мере не надобно, что я от армии бригадир.",parent,1765/1769,fonvizin-brigadir
263,#syn,Je m'en moque.,children,1765/1769,fonvizin-brigadir
264,#brigadir,Что это за манмок?,parent,1765/1769,fonvizin-brigadir
265,#syn,"То, что мне до вашего бригадирства дела нет. Я его забываю; а вы забудьте то, что сын   ваш знает свет, что он был в Париже.",children,1765/1769,fonvizin-brigadir
266,#brigadir,"О, ежели б это забыть можно было! Да нет, друг мой! Ты сам об этом напоминаешь каждую   минуту новыми дурачествами, из которых за самое малое надлежит, по нашему военному   уставу, прогнать тебя спицрутеном.",parent,1765/1769,fonvizin-brigadir
267,#syn,"Батюшка, вам все кажется, будто вы стоите пред фрунтом и командуете. К чему так   шуметь?",children,1765/1769,fonvizin-brigadir
268,#brigadir,"Твоя правда, не к чему; а вперед как ты что-нибудь соврешь, то влеплю тебе в спину   сотни две русских палок. Понимаешь ли?",parent,1765/1769,fonvizin-brigadir
269,#syn,"Понимаю, а вы сами поймете ли меня? Всякий талантом, а особливо кто был во Франции,   не может парировать, чтоб он в жизнь свою не имел никогда дела с таким человеком, как   вы; следовательно, не может парировать и о том, чтоб он никогда бит не был. А вы,   ежели вы зайдете в лес и удастся вам наскочить на медведя, то он с вами так же   поступит, как вы меня трактовать хотите.",children,1765/1769,fonvizin-brigadir
270,#brigadir,Эдакий урод! Отца применил к медведю: разве я на него похож?,parent,1765/1769,fonvizin-brigadir
271,#syn,"Тут нет разве. Я сказал вам то, что я думаю: voilà mon caractère. Да какое право   имеете вы мною властвовать?",children,1765/1769,fonvizin-brigadir
272,#brigadir,Дуралей! Я твой отец.,parent,1765/1769,fonvizin-brigadir
273,#syn,"Скажите мне, батюшка, не все ли животные, les animaux, одинаковы?",children,1765/1769,fonvizin-brigadir
274,#brigadir,"Это к чему? Конечно, все. От человека до скота. Да что за вздор ты мне молоть   хочешь?",parent,1765/1769,fonvizin-brigadir
275,#syn,"Послушайте, ежели все животные одинаковы, то вить и я могу тут же включить себя?",children,1765/1769,fonvizin-brigadir
276,#brigadir,Для чего нет? Я сказал тебе: от человека до скота; так для чего тебе не поместить   себя тут же?,parent,1765/1769,fonvizin-brigadir
277,#syn,"Очень хорошо; а когда щенок не обязан респектовать того пса, кто был его отец, то   должен ли я вам хотя малейшим респектом?",children,1765/1769,fonvizin-brigadir
278,#brigadir,"Что ты щенок, так в том никто не сомневается; однако я тебе, Иван, как присяжный   человек, клянусь, что ежели ты меня еще применишь к собаке, то скоро сам с рожи на   человека походить не будешь. Я тебя научу, как с отцом и заслуженным человеком   говорить должно. Жаль, что нет со мною палки, эдакой скосырь выехал!",parent,1765/1769,fonvizin-brigadir
279,#brigadirsha,"Что за шум? Что ты, мой батюшка, так гневаться изволишь? Не сделал ли ты, Иванушка,   какого нам убытку? Не потерял ли ты чего-нибудь?",parent,1765/1769,fonvizin-brigadir
280,#brigadir,И очень много. Пропажа не мала.,parent,1765/1769,fonvizin-brigadir
281,#brigadirsha,Что за беда? Что такое?,parent,1765/1769,fonvizin-brigadir
282,#brigadir,"Он потерял ум, ежели он у него был.",parent,1765/1769,fonvizin-brigadir
283,#brigadirsha,"Тьфу, какая пропасть! Слава богу. Я было обмерла, испугалась: думала, что и впрямь не   пропало ль что-нибудь.",parent,1765/1769,fonvizin-brigadir
284,#brigadir,А разве ум-от ничто?,parent,1765/1769,fonvizin-brigadir
285,#brigadirsha,"Как ничто! Кто тебе это сказывал, батюшка? Без ума жить худо; что ты наживешь без   него?",parent,1765/1769,fonvizin-brigadir
286,#brigadir,"Без него! А без него нажила ты вот этого урода; не говаривал ли я тебе: жена! не   балуй ребенка; запишем его в полк; пусть он, служа в полку, ума набирается, как то и я   делывал; а ты всегда изволила болтать: ах, батюшка! нет, мой батюшка! что ты с   младенцем делать хочешь? не умори его, свет мой! — Вот, мать моя, вот он здравствует!   Вот за минуту применил меня к кобелю: не изволишь ли и ты послушать?",parent,1765/1769,fonvizin-brigadir
287,#syn,Quelles espèces!,children,1765/1769,fonvizin-brigadir
288,#brigadir,"Вот, говори ты с ним, пожалуй, а он лишь только рот дерет. Иван, не беси меня. Ты   знаешь, что я разом ребра два у тебя выхвачу. Ты знаешь, каков я.",parent,1765/1769,fonvizin-brigadir
289,#sovetnitsa,"Что ты, сударь, затеял? Возможно ль, чтоб я стерпела здесь такое barbarie?",parent,1765/1769,fonvizin-brigadir
290,#brigadir,"Я, матушка, хочу поучить немного своего Ивана.",parent,1765/1769,fonvizin-brigadir
291,#sovetnitsa,"Как! Вы хотите поучить немного вашего сына, выломя у него два ребра?",parent,1765/1769,fonvizin-brigadir
292,#brigadir,"Да вить, матушка, у него не только что два ребра: ежели я их и выломлю, так с него   еще останется. А для меня все ровно, будут ли у него те два ребра или не будут.",parent,1765/1769,fonvizin-brigadir
