,title,author,date,text
1429,Свадьба Кречинского,Сухово-Кобылин,1854," Он уж умер? Посудите сами: у нас, сударь, земля белая, холодная, без удобрения хлеба не дает. Да, не дает. Так тут уж поневоле примешься за всякие улучшения, да и в журналы-то  заглянешь… Вот, пишут, какие урожаи у англичан, так — что ваши степные. Неужели? Нет, не знаю. Однако все изобретения; теперь фабрики, машины, пароходы…"
1430,Свадьба Кречинского,Сухово-Кобылин,1854," Что ж вы, Владимир Дмитрич, так поздно? Полно, батюшка, в восемь часов вечера какие дела!.. Послушайте-ка, Владимир Дмитрич, как Иван-то Антоныч англичан режет. Вот вопрос-то! эк он их цепляет! Что-о-о? Недослышу, братец! Как где? здесь, ну вот здесь. У, у! что ты, спятил… с ума сошел!.. Однако послушайте, сударь! Какое вы имеете право?.. Что такое? Какой солитер? Это Лидочкина булавка? У нее. Верно. Ну вот, вот и вышло вранье. Где ж он? Пустяки… Помилуйте!.. я его вчерашнего дня еще видел… Послушай, Владимир Дмитрич… Как же он попал к Кречинскому? Взял?.. Как взял?.. Кто это? Расплюев? Как так? Ну… ну, что ж?.. Да быть не может: тут что-нибудь не то. От ростовщика?.. Цел, папа, цел. Ах, папа, ну можно ли? зачем вы меня отрываете от партии? Я играю с  Мишелем, и он мне все поддается… так весело, что чудо. Как пропал? Что?.. что?.. Он держал пари с князем Бельским, о каратах там, что ли, уж я не знаю. Боже мой! да он у него: он мне сейчас говорил, что он у него!.. Ну что же, папа? Он мне его и отдаст."
1431,Свадьба Кречинского,Сухово-Кобылин,1854," Да оно, конечно; только я бы попросил вас. Да о том солитере, что вы нам обделали в булавку. Вы его нынче… у дочери моей  взяли? Ну, теперь он у вас или нет? Да я никогда не имел мысли. Ну вот пришел он, говорит, что я дочь свою топлю, что вы  нас обманываете, что солитер взят вами и заложен ростовщику… ну, судите сами… Оставьте, господа, прошу вас!"
1432,Свадьба Кречинского,Сухово-Кобылин,1854," Совершенно, совершенно доволен. Помилуйте! просто с ума сошел. Михайло Васильич! что вы? Михайло Васильич! прошу вас, простите меня; простите меня, прошу вас… Вы молчите? вы оскорблены? Я знаю, у вас в сердце нет ни прощенья, ни жалости… Чего  хотите вы? мы на все готовы… Мишель! не грешно ли вам?.. Хоть завтра. Да, именно в Стрешнево. Бог с ним! что мне с ним теперь делать? Да, ваша, Мишель, ваша! Скажите мне еще раз, что вы меня любите! Это не оттого; а мне хочется еще раз слышать это слово: в нем что-то особенное!.. я  не знаю… страх и боль какая-то… Не бойтесь… эту боль не отдам я ни за какие радости. Ну что же? скажите:  любите?.. Ну что ж! мы хоть сейчас. Ну, Михайло Васильич, едемте; мы готовы. Мишель! Мишель!.. Михайло Васильич, ради бога, успокойтесь! Что вы?"
1433,Артистона,Сумароков,," Что представляешь ты к Федиминой забаве, Та, с кем я возросла, с кем купно я жила, Дивися ты теперь и сожалей о мне. Она наполнилась свирепством лютых змей. Колб приклонен весь мир к злодействам таковым, В ней счастья не имею Желаю смерти им, еще ли вопрошаешь? Любовный жар измен не может претерпети: Сей плод даст смерть и мне и страсть искоренит."
1434,Артистона,Сумароков,," Твой зрак являет мне... ах! нет ли вновь чего! Мы счастия с тобой лишилися всего; Что есть еще? Скажи, рази, Оркант, мой слух, Прочти сие письмо: ты в нем увидишь ясно, ""Ты ведаешь, Оркант, кто был на свете Кир: Неверную узреть Преудивительна ее заразов сила! Я сим лишь возвращу погибший мой покой. Когда открылися обманы все и льсти, Прияти не хочу совета бесполезна: Не отрицай сего достойного совета Я помню честности единыя устав, Ты как младенец мнишь: когда ж бы ты был муж,"
1435,Артистона,Сумароков,," Ты Артистониным письмом мя возмутил, Нет, пусть неверная подобно с ним умрет. В благополучии пускай он с ней живет. Я помощи твоей к отмщенью не ищу, Воздвигни, отче мой, ты нашу падшу славу, Ступай ты, отче мой, против сердитых волн,"
1436,Артистона,Сумароков,," Ты хочешь умертвить, кого любила ты? Приятствы Дария днесь стали суеты, Полезны подаешь советы ты отцу Необходимость мя влечет и в гроб, и к злобе."
1437,Артистона,Сумароков,," Не может разум мой вздыхания исчислить, Плачу."
1438,Артистона,Сумароков,," Уже незнаем стал мне Артистонин нрав, Коль сердце б не было твое преобращенно, Я знаю то, что ты на троне быть достойна, Конечно так, когда б наш ум предузнавал, Мне должно перестать, так ум повелевает, Не все, сей час един я, лесть изобличив, Благополучию скучает бедных стон. Какую казнь еще готовишь в сем совете? Ты хочешь ввергнуть им меня в страданье ново."
1439,Артистона,Сумароков,," Звала ль Гикарна ты? И что он отвечал? Откройтеся пути во ум мой мыслям злостным! Надежду получив, в объятии иметь Никак забыла ты, кому ты говоришь?"
1440,Артистона,Сумароков,," Каких мы дожили отечеству дней вредных! Какую сим ты мзду, царевна, заслужила,"
1441,Артистона,Сумароков,," Скажи мне, друг ли ты Федимину отцу? Кто друг моим врагам, тот враг мой и предатель. Твои слова таким друзьям обыкновенны, Ты то постиг, о чем сказала я тебе, Не сожалей о мне! Погибну в лучшем цвете. Так мнишь, чтоб я при ней имети жизнь могла? Мне жить! Мне яростным покорствовать богам, Другими на тебя глазами днесь взираю Не сведает никто, что ты немилосерд. Поди и сделай то, чтоб я была в покое."
1442,Артистона,Сумароков,, Кто объявил тебе известие сие? Как носится молва?
1443,Артистона,Сумароков,," Не ложная ль молва разносится теперь? Скажи мне, как сие, Гикарн, ты учинил. Не проклинай ты дня, в который я родилась, Молчи и дай ему вещать. Нет. Лишиться живота есть невелико дело,"
1444,Артистона,Сумароков,, Одно мя слово то разит.
1445,Артистона,Сумароков,," Не мучь мя, вестник, ты присутствием своим,"
1446,Артистона,Сумароков,," Увы! Я скипетр дал тебе, а ты за ту услугу Не будет войско мя перед собою зреть, Коль ты любимым быть желаешь, государь, А я толь счастлив быть могу ль, как был я прежде? Ты мне отец... Ты царь достойный сим странам. Мучитель! поздно уж свое ты сердце твердо Увы!.. О небеса! О мой смущенный дух! Что было лютыя напасти сей причина? Гикарн, Отанов друг, красу ее затмил. О злополучный день! Когда б я такова злодея не любила, Ты кровь ту посрамила, Так нет уже тебя, дражайшая княжна! Ты, умертвив ея, сама умреть должна. Умру, вы узрите теперь сию забаву: Она винна, когда могла тебя прельстить. Я к мертвым отхожу, живых позабываю,"
1447,Артистона,Сумароков,," Уж таинство свое я Дарию открыла. Жива!.. Я не могу сей радости поверить! Благополучный день! О щедро божество!.. Разрушься днесь, мое скоряе естество! Мучительно сие природе бремя несть, О боги! Царь! Народ! Родитель мой, мой брат! К чему ты привела ея, любовна страсть! Что сделала с собою Час радости покою!"
1448,Артистона,Сумароков,," Любезная княжна! тебя ли очи зрят! Ты, страсти покорив, весь ум мой покорил."
1449,Чудовищи,Сумароков,1750," Я и слышать не хочу, чтоб дочь моя была за Хабзеем. Статное ли это дело, чтоб я дочь  свою выдала за ябедника. Мы люди разоренные, да ежели эдакого человека у нас в родне не будет, так мы и совсем  пропадем. Инфимена будет за Дюлижем. Да что тебе в нем нравится? Всё. Однако ж что ж бы то такое было? Всё, всё, я говорю. Волосы подвивает он хорошо, по-французски немножко знает,  танцует, одевается по-щегольски, знает много французских песен; да полно еще, не был  ли он и в Париже. Что тебе больше надобно? Вить нам зятя доставать не с небес. А как нас в вотчинной коллегии обвинят, так нам в те поры французские песни не  помогут. Да как он станет петь, так судья-то у него надумается. Он еще детинишка молодой, а тот человек уж в летах, постоянной, скромной... Каков он ни есть, только я дочери своей за него не отдам; а ежели ты больше врать  будешь, так быть худу. Что ж? Вить ты меня не бить же станешь? А хоть бы я тебя и убила, бездельник. Ты думаешь, что я тебя и боюсь? Подумай же ты, что вить я большой, а не ты. Конечно ты большой, да большой дурак. Слушай, жена, это нехорошо. Хорошо ль, не хорошо ль, да мне так хочется. Да вить не все то делать, чего хочется? Я и так жалею, что я много времени потеряла, что в молодости своей не делала того,  вышед за тебя, чего мне хотелось, а теперь уж я так глупа не буду. Только жаль того,  что время ушло. Да, а я бы знал, что и мне делать. А что бы ты сделал? Разве у нас прав нет. Поди ж да бей челом. Я на тебя в Судном приказе подам челобитную, а ходить за меня есть кому."
1450,Чудовищи,Сумароков,1750," Я, друг мой, до тебя превеликую имею нужду. С женою у меня началось дело. В такой силе, что она мне дала пощечину. Я хочу подать на нее в Судном приказе челобитную. То-та и причина, что нет. Где ты, друг мой, учился? Ты так говоришь, будто б ты лет тридцать за красным сидел  сукном. То-то деловец-то! Как река льется. Я тебе все обстоятельно скажу, как и что было. Ты знаешь, что я хочу дочь свою выдать  за тебя, а она хочет ее выдать за Дюлижа. Стала со мною спорить, и как я с нею не  соглашался, так она меня ударила в щеку. Однако вам надобно знать точно, в которую  щеку она меня ударила..."
1451,Чудовищи,Сумароков,1750," Это не бестия, человек деловой и мой нареченной зять, господин Хабзей. Да нечего по-немецки-то говорить, конечно он зять мой будет."
1452,Чудовищи,Сумароков,1750," Как бы батюшка и матушка меня ни принуждали, только я кроме тебя ни за кого не  выйду. Я, мой свет, всему твоему несчастью причина."
1453,Чудовищи,Сумароков,1750," Ах! Финетта, для чего ты спрашиваешь? Будто печаль моя тебе неизвестна. Ты и теперь о  ней слышала. Разве это не печально, что меня с Валером разлучить тщатся. Когда ты от меня слыхала, чтоб я говорила то, а думала другое? Я о любви его к себе довольно уверена, и он меня столько ж любит, сколько я его  люблю. Вить я его не теперь уж знаю. Мой Валер не таков, как твои любовники. Эдакие лести свойственны подлым людям, а не  благородным. Нет, Валер меня вправду любит. Те для того то кажут и сказывают, чтоб от тебя получить то, чего они желают, а после  отстать. Он меня вправду любит. Да я их не люблю."
1454,Чудовищи,Сумароков,1750," Бездельник! Скаред! Собирать на меня суд! Я уж баба не молодая, а он меня эдак  оглашает! Будто это и великая диковина, что я его поучила! Да будто ему это и не в  привычку. Это ему от меня подчиванье нередко бывает. Ему не оплеуха-то дорога, да то  дорого, что я дочь свою за Хабзея не отдаю. Матушка, что это сделалось? Заел мою молодость, да эдакое мне от него воздаяние. Что, сударыня, за суд собирается? И что вам за бесчестье сделалось? Я тебя не видала. А все это мне за тебя. Что такое сделалось? Да я разведусь с ним. И коли он за Дюлижа дочери не выдаст, так я, разведшись с ним,  сама за него выйду. Как вам, матушка, это говорить хочется? Поди-тка ты прочь, мне теперь до самой себя, поди-тка. Потужишь ты о Дюлиже-то, да не  вовремя. Я не знаю, что мне о вас думать. Будто я с ним и не уживусь. Куплю ему трость еще долее этой, которую он носит, а  машонка на волосы ему у меня есть. Матушка, что вы это говорите за речи? Ты думаешь, что я впрям старуха. Как я приберусь, так я не дурнее тебя буду. Да есть у меня соболья шапка, так я из нее сделаю ему муфту. Да еще и по-французски выучусь. И танцовать научусь. Чего для любви не можно сделать! Нет, сожитель мой, не думай ты,  что я холопка твоя. Я тебя не боюсь. Великая тебе обида, что я тебя ударила! Дураков  бьют еще и не эдак. Полно с тобою жить. Доставать другого мужа. О любезной мой Дюлиж!  Поди-тка, Инфимена, убери меня так, как ты убираешься, а ты, Финетта, держи зеркало  передо мной. Что вы это, матушка, вздумали? Пойдем же, пойдем."
1455,Чудовищи,Сумароков,1750," Что? Вы меня судить хотите? Знаете ль вы то, что я дама новомодная и гражданскому  суду неподсудна? А кабы ты молчал, ты знаешь, что я госпожа твоя. Посмотрю я, как вы меня обвините! Что жена моя дала мне оплеуху. Так, как умереть мне, говорю я перед вашим милосердием самую истинную правду, что  подлинно она мне дала пощечину. Вы и впрямь меня допрашиваете? Что он врет? Коли я его била? Я на господина протоколиста ссылаюсь. Как было так? Да тебя тут и близко в то время не было. Коли я это сказывала? А хотя бы и впрямь так было. Что ж? Била, так била. Так меня ударила, что я насилу на ногах устоял, и теперь еще щека горит. Милостивыя  судьи, прошу управы."
1456,Чудовищи,Сумароков,1750," Лучше б я по пощечинной комиссии обвинена была, нежели, любезной мой муженек, нам по  миру ходить. Пришло с голоду умереть. Пришло утопиться. Пойдем, мое сокровище, пойдем  бросимся в воду. А тебе, Инфимена, век в девках сидеть пришло. Не видать тебе мужа,  как ушей своих. Да обяжешься ли ты и нас прокормить? Всему, чему ни прикажешь, готова я учиться. Все лучше, нежели в воду броситься. Так содержи хотя одну меня, а он пусть, как мы положили, бросится в воду. Ах! Гидима, да я не умею плавать. На что тому плавать уметь, кто хочет топиться. Только чур меня кормить. И меня, господин философ."
1457,Чудовищи,Сумароков,1750," Ну если б не попался эдакой доброй нам человек, что бы стали в эдаком злом делать  состоянии? Конечно бы бросаться в воду. Да ты и теперь еще от того не освобожден. Я хоть в слуги к нему пойду."
1458,Чудовищи,Сумароков,1750," Не печальтесь, батюшка, что вы обвинены. Крепость, по которой мы всего своего должны  лишиться имения, в руках у Валера. Он меня любит, и ежели я буду за ним, так у вас  ничего не пропало. Мы тобою довольны. Помиримся, дорогой мой муженек, на радости. Только чур больше по щекам меня не бить. И без щек по чему ударить места много. Нет, нет, чур не драться."
1459,Чудовищи,Сумароков,1750," Нет, господин Дюлиж, и ты, господин Критициондиус, мы ее уже помолвили. Вот ее  жених."
1460,Димитрий Самозванец,Сумароков,1770," Неважен черви шум, то только звук пустой; Чтоб я монархом был преславной сей стране, Я — твой послушный раб."
1461,Димитрий Самозванец,Сумароков,1770," Меня?  Супругу ты имеешь. Я сердцем со другим давно сопряжена. Не отвратит меня сияние короны, Тогда навеки мы друг друга позабудем, Нет! Не буди, государь, так ею прогневлен, Я честность верности до гроба сохраню. Исполню то, что я исполнить обещал,"
1462,Димитрий Самозванец,Сумароков,1770," Возникни, истина, к народной обороне! Но ты ему теперь иное говорил. Не мни, чтоб истину злодею я открыл: Тиран отъемлет жизнь мою, меня разя. Обманывай его, притворствуй сколько льзя, Сей варвар аспида и василиска зляй. Отчаянную мысль, как можешь, удаляй,"
1463,Димитрий Самозванец,Сумароков,1770," Блажен на свете тот порфироносный муж,"
1464,Димитрий Самозванец,Сумароков,1770,"  И я. Из мысли то гоня, что было толь утешно,  Молчи!  Мой князь!"
1465,Димитрий Самозванец,Сумароков,1770,"  Варварствуй, терзай меня, терзай, Почтенней на торгу с Георгием умреть,"
1466,Димитрий Самозванец,Сумароков,1770, За дерзости свои достойны вы сраженья. Мой так отеческий приемлешь ты совет?! В отчаянии мне...
1467,Димитрий Самозванец,Сумароков,1770," Доколе не взойдет на горизонт луна,"
1468,Димитрий Самозванец,Сумароков,1770, Подпора трона — я и площадь умягчу
1469,Димитрий Самозванец,Сумароков,1770, Димитрия на трон взвела его порода. Царю и обществу я всяких благ желаю.
1470,Димитрий Самозванец,Сумароков,1770," Враг общества еще вам хочет говорить, А я, Георгия зря к смерти осужденна, Но скройте во сердцах взаимный свой сей жар. Откинь сей страх, того не будет никогда, В печали, в горести надейтеся на бога;"
1471,Димитрий Самозванец,Сумароков,1770," Пройдите вы скоряй, пройдите, дни плачевны! Взирайте на него без нежности вы, очи, — И капли изочти моих горчайших слез! Готова Ксения на смерть идти с тобою"
1472,Димитрий Самозванец,Сумароков,1770," Достойно, государь, злодеев истребляти, Когда такими всех Димитрий примечает, Изрядный брак теперь супруге обещаешь Великолепен царь, почтен монарх и славен, Георгий о женах не тако рассуждает."
1473,Димитрий Самозванец,Сумароков,1770," О небо, отврати от сих князей беды!"
1474,Димитрий Самозванец,Сумароков,1770, Великий государь!.. Дай с дочерию мне впоследние проститься.
1475,Димитрий Самозванец,Сумароков,1770," Пришли уже часы неизреченной муки. Сим образом монарх на трон тебя венчает Страдай ты, Ксения, страдай, страдай теперь!  Возлюбленная дщерь! Стеню без помощи и без надежды плачу. С младенческих ты лет утехой мне была, Томится грудь моя, теснится, замерзает... Нужна моя мне смерть."
1476,Димитрий Самозванец,Сумароков,1770," Иду в темницу я. Пармен!  Идем, когда уже предел такой!  Се муж достойный градожитель. Ты жалостный свой нрав на зверство пременил,  Умерь тоску, княжна несчастна!"
1477,Димитрий Самозванец,Сумароков,1770," Нетронут жалостным позорищем таким,"
1478,Димитрий Самозванец,Сумароков,1770," Достойна смерти сей какою я прослугой?! Не страшен более несчастный мне конец,"
1479,Димитрий Самозванец,Сумароков,1770,"  Свирепая душа!  Не он, не дочь моя За град отеческий вкушай, княжна, смерть люту!  Прости!"
1480,Гамлет,Сумароков,1748," Твой друг Офелию отныне оставляет. Довольно без мечты Гертрудою, Арманс, я человеком стал, Я бедствием своим хочу себя явить,"
1481,Гамлет,Сумароков,1748," Не немощь ли тебя какая удержала, Что я в смятении, ты то могла узнать; Не надобно; но что, мой сын, тому виною? Молчи и горести моей не умножай! Что сделалось тебе, скажи, не сокрывай. Я от тебя свое имею существо, Но чем суровый сей ответ я заслужила? На что ты предо мной его воспоминаешь? На что воспоминать его мне воспрещаешь? О Боже! ты зришь все, и все тебе известно; Уж поздно мысль таить, — Гертруда тайну знает. Не внемлю ничего, лишь мышлю об отце: Покров бесстыдных дел Гертрудиных ниспал, Что в том, что слез о нем потоки проливает? Не медли, отомщай, — убийца пред тобой. Проси, чтоб Бог тебе вину твою простил. Нельзя, чтоб он мне грех толь тяжкий отпустил. Господь из скверных уст молитвы не приемлет, Взведи к нему свои ты руки и взови! Они омочены в супруговой крови. О Боже! естьли я тебя не прогневляю, Когда сию ты казнь всех зляе почитаешь, Не можем мы воздать и за одно сие, На все готова я, я город оставляю, Не так жестоки их свирепствы и опасны:"
1482,Гамлет,Сумароков,1748," Супруга. — — — Имей великий дух, приявши скипетр в руки, Душа моя твоей последовать готова; Сия щедрота весь мой разум превосходит."
1483,Гамлет,Сумароков,1748," Вы все! свидетели моих безбожных дел, Не о злодействиях я мысль уже имею; Кому прощать царя? — народ в его руках. Не сим есть праведных наполнен ум царей:"
1484,Гамлет,Сумароков,1748," Мой сын уведомлен, не знаю, чрез кого; Нет винности твоей. Каким порядком ты с Армансом речь вела Скончай, Ратуда, речь, тоски дух вон влекут:"
1485,Гамлет,Сумароков,1748," Возлюбленная дщерь, последок рода славна! Но кто есть сей супруг, которого желаешь Кто вознесет тебя на сей высокий трон. Я радостно внимаю, Я зрю, что речи ты моей не поняла: Почто ты возмутил дух, счастием взманя? Какая сделалась во всей тебе тревога! Напрасно мысль мою к надежде ты влечешь; Но будь ты терпелива. Нет больше способа, а я умру девицей! А ежели наш царь супруг твой будет сам? Наш царь? — — — супругом мне? — — — иль мы живем в поганстве? Гертрудиной рукой супруг ея убит. Жена могла иметь, жена толь сердце злобно Ты знаешь, как я честь, Офелия, брегу: Так что ж намерен царь с Гертрудой учинить? Оставити ей честь; и тайно умертвить! По сих намереньях его старашуся зрака; Толико счастливу ты отметая часть, Ты мне отец, и ты дал сердце мне такое, Подобьем таковым младенцы рассуждают, Я суеверия с законом не мешаю, Когда полезные советы я теряю, Не принуждай ты дочь противиться себе"
1486,Гамлет,Сумароков,1748," Умрите вы теперь, мучители, умрите! Что сделалось тебе? и для чего мне крыться? Восстаньте на меня вы, все случаи, вдруг, Мя кажда речь теперь из уст твоих пронзает Нет жалости уже во мне немилосердом, Так ты ту, князь, любовь, котору ощущал, Не множь отчаянья, жестоким не зови; Скажи мне, кто враги твои, мой князь драгой! На добродетели я в ярость не вступлю, Так гнева твоего уже причину знаю; Конечно, знаешь все: се новый гром ушам! Нет, я тебе верна, и ввек не пременюся; Кто, слышачи, молчит о мерзостных делах, — — Имела ль время я — — — Не сыну матери бесчинство отомщать. Год целый? — — — я то все услышала в сей час Ты всю смешала мысль: я не могу понять,"
1487,Гамлет,Сумароков,1748, Арманс! любезный друг! мой дух совсем смущен;
1488,Гамлет,Сумароков,1748," Пускай лиются слез из глаз моих потоки, Не рассуждение, но гнев его опасен,"
1489,Гамлет,Сумароков,1748," О дщерь! любовь мою храня, Я истребить любви к любимым не умею; Ты думаешь, что я свой долг позабываю Ах! ты предупреждай гнев Неба, век прелестен; Я наставлениев твоих не принимаю, Во всем; но таковый противен мне совет, Довольно уж тебе душа моя терпела,"
1490,Гамлет,Сумароков,1748," Я милости твои, о царь мой, погубил Когда меня отец сей славой не прельстил, Не буди, государь, сим словом прогневлен; Нам должно исправлять противящися нравы: Свидетельствовать смерть преступницы довлеет."
1491,Гамлет,Сумароков,1748, Наш вымысл действия начало восприял:
1492,Гамлет,Сумароков,1748, Увы!
1493,Гамлет,Сумароков,1748," И Гамлета уж нет! прости, мой князь! прости! Со удивлением слова твои внимаю. — — — Рази, — я умереть теперь уже желаю. Теперь открыла ты мне все свои дела. Уж никому твоя не вредна злоба; Жестокой! Всходи, взносись на трон высокой; Дай казнь мне совершить! Ах! сжалься надо мной. По таковых делах он не родитель твой. Я, князь, злодея в нем, как ты, уничтожаю; Сей варвар моего родителя убил. Но, Гамлет, он твою возлюбленну родил. Любезные глаза! вы весь мой дух мутите! — — —"
1494,Гамлет,Сумароков,1748," Могу ль я испросить родителю прощенье? Удобно ли простить злодея такова? Так, знать, не трогают тебя мои слова? О Небо, как по сем на гроб отцов воззреть, Что ты любезной жизнь оставить помышляешь, Но кровь его, но кровь в чертогах сих пылает, Когда ты совершишь намерение грозно, Ин, дух, страдай! воздам достойну плату злобе, Все слабости мои открылись пред тобой, Владычествуй, любовь, когда твоя днесь сила Преобращайся, плач, ты в радости и смехи!"
1495,Гамлет,Сумароков,1748," Ах! Знать, что казни он достойной убоялся,"
1496,Хорев,Сумароков,1747," О день, когда то так, день радости и слез!  Молчи, не представляй мне браков, Теперь откроется тебе душа моя,  Прилично ль мне Мне памятен мой долг; пускай сей огнь пылает; Шесть месяцев уже, Астрада, унываю"
1497,Хорев,Сумароков,1747," Я плачу, что тебе бессильна отслужить; Ах, князь, к чему уж то, что я тебе мила? Люблю… Доволен ли? Поди из глаз моих, Мой рок такой, чтоб я Хорева покидала Как я тебя люблю, люби ты так меня Престань себе, мой князь, надеждою сей льстить, Какие ты слова со мной употребляешь?! Какую область ты имеешь надо мною! Из наших подданных, стенящих здесь во граде,"
1498,Хорев,Сумароков,1747," Смотри И веселись страданьями моими Ступай и побеждай, не буду я претить Почто богам, почто о помощи вещаешь? Довольствуйся одним ты мужественным боем Живи, не погибай воспоминаньем вздоха,"
1499,Хорев,Сумароков,1747," Прочти сие письмо, зри новые напасти, Хотя душа чиста, но погибает слава. Какое имя ты, Астрада, вспоминаешь?! Когда нет области над жизнию своею,"
1500,Хорев,Сумароков,1747,"  Несчастлива я в свете! Мне ты виною в том и склонность запрещенна, Не сетуй, помогай! Коль любишь ты меня, так честь мою люби; Тебя, любезный, зреть мне ставится виной. Ах нет, живи! Но днесь оставь надежду дальну Возлюбленный мой! князь! Я то ли предприемлю, Ин, мучь без жалости любовницу несчастну Престол мой кажется бежати от меня. Сей страсти всё претит. Когда родитель мой  О вы, случаи люты!"
1501,Хорев,Сумароков,1747, Возможно ли сие смятение снести! Могу ль не плакать я в случаях таковых?
1502,Хорев,Сумароков,1747," Спеши, желаемый, ко мне, мрак вечной ночи! Престань, о государь, во гневе быть таком Хорев изменник стал?! Хорев тебе неверен?!  Не мни, чтоб я свирепств твоих боялась Одна ль его чту я? Он мил всему народу,  Далеко от того! Ты сам себя бранишь, невинного браня. Клянуся всем, что есть, что я не лицемерю,  Ах, разве томный ум,  Чего мне больше ждать? Дела пред светом всем его явятся правы,"
1503,Хорев,Сумароков,1747," В каком ты станешь мя, Оснельда, виде зрети?! Так буди, дочь моя, ты в сей опять надежде!"
1504,Хорев,Сумароков,1747,"  О дщерь! О плод несчастный! О превышающа беда мои беды! Ты сделала, о дщерь, хотя упал наш трон,"
1505,Опекун,Сумароков,1765," Что ты здесь один поговариваешь? Какой он был, и велик ли? Так я тебе дам золотой и большой. И я это велю вырезать, и Пасквиново имя. Как же? Слышишь ли, Ниса? Так это и очень походит на правду, а я этого не рассмотрела. Как же тебе имя-то переменили? Слышишь ли, Ниса? Он и Валериян, и двойнишник. Я тебе уже сказала, что я тебе вместо украденного креста другой дам. Я думаю, что все это дело сегодня же развяжется. Я прошу тебя, чтобы ты еще здесь побыл. Погоди только. Погоди только."
1506,Опекун,Сумароков,1765," Вот, Ниса, не выходит ли чаяние мое истиною? Выслушай. Этот бездельник, у которого мы ныне имеем несчастие жити в доме, как былпомоложе, казался добрым человеком и хитростию своею все свои плутни преобращал вдобродетель и вкрался в сердца многих. Притворство у несовершенно проникающих людей и утех, которые о всем по своим сердцам рассуждают, более нагой добродетели имеет успеха;потому что добродетель редко хитростию укрепляется, хотя нагая добродетель от того частои вредна бывает и следственно тогда и она несколько, а иногда и гораздо порочна. Батюшкамой по смерти поручил меня этому злодею, а я при всем моем достатке претерпеваю ныненужду. Твой батюшка был хотя и скудной человек, однако дворянин; а ты поручена по смертиот него этому плуту ныне служанкою в доме. Таким же образом, как мы поручены ему Валерийи брат его. Валерий отдан был, по счастию, на воспитание приятелю отца своего, человекуразумному и богатому, после которого получил он и наследство, а о Валериане слухносится, что он украден. Намнясь как были мы в день Валериева рождения у него, так онрассказывал то, что он двойнишник, и что вырезано на кресте у него, когда он родился, вдоказательство, сколько ему лет, и что такая верная записка старым женщинам, которыемолодятся и кокетствуют, убавляя себе бесстыдным образом лет по десятку, закрываяморщины белилами и румянами, конечно не была б угодна, и что такой же крест надет и набрата его, который с ним родился. А я ныне нечаянно увидела у Пасквина едакой крест инарочно отрезала его у него ночью, отчасти подумав, не брат ли уже он его, потому что отЧужехвата всякого бездельства надеяться можно; а теперь это дело уже не на издевкупоходит. И хотя я и не посмотрела, что на его кресте вырезано, не важным еще почет этодело, да только малое сумнение имев. Однако сказал уже Пасквин то, что на кресте еговырезано; и ежели этот не ему крест надлежит, так конечно он получил его от того, комуон от Валериана достался, будучи маленький; а от этого о смерти Валериановой великоеподается сумнение. Надобно это дело поразведать. Я об этом поговорю с Валерием, а междутем посмотрю, то ли вырезано на кресте, что и у Валерия, тот ли год и число, и непонаслышке ли о Валерияне Пасквин это наговорил. Та прибыль ему, чтобы, потеряв его, овладеть его наследством. А в завещании написано,что ежели кто из братьев у них умрет, так наследник он по них за воспитание и труды. Валерия видно оставил он ради того, что очень бы уже подозрительно было обоих потерятьмладенцев колыбельных, а из дву их пал, видно, жребий на меньшого."
